RK,PLAYER,POS,TEAM,AST,TOTAL,COMB,SACK,YDSL,PD,INT,YDS,LONG,TD,FF,REC,TD,YEAR
128,Kyle Williams, DT,BUF,22,42,64,5.0,36,0,0,0,0,0,0,0,0,2016
NA,David Amerson, CB,OAK,8,56,64,0.0,0,16,2,0,0,0,0,0,0,2016
NA,T.J. McDonald, S,LAR,14,50,64,1.0,6,6,2,0,0,0,0,0,0,2016
NA,
NA,Neville Hewitt, LB,MIA,24,40,64,1.0,9,1,0,0,0,0,0,1,0,2016
132,Chris Harris Jr., CB,DEN,6,57,63,0.0,0,11,2,36,36,0,1,1,0,2016
NA,Daniel Sorensen, S,KC,8,55,63,1.0,8,6,3,48,48,1,2,3,0,2016
NA,Malcolm Butler, CB,NE,15,48,63,1.0,0,17,4,28,21,0,1,2,0,2016
NA,Olivier Vernon, DE,NYG,19,44,63,8.5,55,0,0,0,0,0,1,1,0,2016
NA,A.J. Bouye, CB,HOU,15,48,63,1.0,6,16,1,0,0,0,0,0,0,2016
137,Sheldon Richardson, DT,NYJ,24,38,62,1.5,13,2,0,0,0,0,1,2,0,2016
NA,Calvin Pryor III, S,NYJ,17,45,62,0.0,0,6,0,0,0,0,1,0,0,2016
NA,Ross Cockrell, CB,PIT,15,47,62,0.0,0,14,0,0,0,0,0,1,0,2016
NA,Eric Reid, S,SF,14,48,62,0.0,0,5,1,13,13,0,1,0,0,2016
NA,
NA,Kareem Jackson, CB,HOU,11,51,62,0.0,0,4,1,42,42,1,0,0,0,2016
142,Robert Alford, CB,ATL,11,50,61,0.0,0,19,2,34,30,1,0,0,0,2016
NA,Brandon Carr, CB,DAL,8,53,61,0.0,0,9,1,0,0,0,0,0,0,2016
NA,Ron Parker, S,KC,9,52,61,0.0,0,12,1,1,1,0,2,0,0,2016
NA,Devon Kennard, LB,NYG,21,40,61,1.0,8,1,0,0,0,0,1,1,0,2016
NA,Jalen Mills, CB,PHI,10,51,61,0.0,0,7,0,0,0,0,0,0,0,2016
NA,Jaquiski Tartt, S,SF,14,47,61,1.0,10,3,0,0,0,0,0,0,0,2016
148,Rashaan Melvin, CB,IND,8,52,60,0.0,0,7,0,0,0,0,2,0,0,2016
NA,Karl Joseph, S,OAK,16,44,60,0.0,0,6,1,21,21,0,0,1,0,2016
NA,Dwight Lowery, S,LAC,11,49,60,0.0,0,9,1,25,25,0,1,1,1,2016
NA,
NA,Melvin Ingram, LB,LAC,14,46,60,8.0,62,5,0,0,0,0,4,0,0,2016
152,Brian Poole, CB,ATL,16,43,59,1.0,8,9,1,24,24,0,0,2,0,2016
NA,Danny Shelton, NT,CLE,27,32,59,1.5,13,0,0,0,0,0,0,0,0,2016
NA,Clayton Geathers, S,IND,9,50,59,0.0,0,5,0,0,0,0,1,0,0,2016
NA,Spencer Paysinger, LB,MIA,17,42,59,0.0,0,3,0,0,0,0,0,1,0,2016
NA,Brandon Graham, DE,PHI,18,41,59,5.5,28,1,0,0,0,0,2,1,0,2016
NA,Tramaine Brock, CB,SF,10,49,59,0.0,0,14,1,39,39,0,1,0,0,2016
NA,James Bradberry, CB,CAR,12,47,59,0.0,0,10,2,21,16,0,0,0,0,2016
159,Micah Hyde, S,GB,11,47,58,1.0,6,9,3,11,11,0,0,0,0,2016
NA,Kevin Byard, S,TEN,14,44,58,1.0,8,4,0,0,0,0,0,0,0,2016
,
161,Michael Thomas, S,MIA,15,43,58,1.0,14,1,0,0,0,0,3,0,0,2016
NA,Cameron Jordan, DE,NO,18,40,58,7.5,52,6,0,0,0,0,1,0,0,2016
NA,Nathan Stupar, LB,NO,10,48,58,1.0,11,2,1,0,0,0,2,2,0,2016
NA,Muhammad Wilkerson, DE,NYJ,25,33,58,4.5,29,3,0,0,0,0,1,0,0,2016
NA,William Gay, CB,PIT,16,42,58,1.0,10,7,1,0,0,0,1,0,0,2016
NA,Casey Hayward, CB,LAC,7,51,58,0.0,0,20,7,102,31,1,0,0,0,2016
NA,Kyle Emanuel, LB,LAC,22,36,58,0.5,2,1,0,0,0,0,1,1,0,2016
NA,Richard Sherman, CB,SEA,20,38,58,0.0,0,13,4,37,31,0,0,1,0,2016
169,Jamar Taylor, CB,CLE,11,46,57,0.0,0,13,3,43,29,0,0,0,0,2016
NA,Nevin Lawson, CB,DET,11,46,57,0.0,0,9,0,0,0,0,0,0,0,2016
NA,
NA,Wesley Woodyard, LB,TEN,15,42,57,2.0,7,5,1,21,21,0,0,0,0,2016
NA,Bruce Irvin, LB,OAK,10,47,57,7.0,37,1,0,0,0,0,6,0,0,2016
NA,Trumaine Johnson, CB,LAR,10,47,57,0.0,0,11,1,0,0,0,0,1,0,2016
NA,Rontez Miles, S,NYJ,23,34,57,0.0,0,0,0,0,0,0,3,0,0,2016
NA,Brent Grimes, CB,TB,6,51,57,0.0,0,24,4,37,31,1,1,0,0,2016
NA,Keith Tandy, S,TB,11,46,57,0.0,0,9,4,28,28,0,0,1,0,2016
177,Josh Shaw, CB,CIN,18,38,56,0.0,0,3,1,0,0,0,0,0,0,2016
NA,E.J. Gaines, CB,LAR,9,47,56,0.0,0,7,0,0,0,0,1,1,0,2016
NA,Danielle Hunter, DE,MIN,22,34,56,12.5,103,1,0,0,0,0,1,1,1,2016
NA,Sterling Moore, CB,NO,12,44,56,0.0,0,13,2,8,8,0,0,0,0,2016
NA,
NA,Shaq Thompson, LB,CAR,17,39,56,0.0,0,5,1,12,12,0,0,2,1,2016
182,Anthony Brown, CB,DAL,15,40,55,0.0,0,8,1,0,0,0,1,0,0,2016
NA,Captain Munnerlyn, CB,MIN,17,38,55,0.0,0,3,0,0,0,0,1,0,0,2016
NA,Marcus Gilchrist, S,NYJ,16,39,55,0.0,0,3,2,25,25,0,1,0,0,2016
NA,Nolan Carroll II, CB,PHI,14,41,55,0.0,0,11,1,0,0,0,1,0,0,2016
NA,Michael Wilhoite, LB,SF,11,44,55,0.5,4,2,0,0,0,0,1,1,0,2016
NA,Kawann Short, DT,CAR,25,30,55,6.0,31,3,0,0,0,0,1,0,0,2016
NA,Albert McClellan, LB,BAL,21,34,55,1.0,2,0,0,0,0,0,0,0,0,2016
NA,Quintin Demps, S,HOU,17,38,55,0.0,0,9,6,54,19,0,1,0,0,2016
190,LaDarius Gunter, CB,GB,4,50,54,0.0,0,12,0,0,0,0,2,0,0,2016
NA,
NA,Sean Spence, LB,TEN,17,37,54,3.0,22,3,0,0,0,0,1,0,0,2016
192,Akiem Hicks, DE,CHI,17,36,53,7.0,49,2,0,0,0,0,2,1,0,2016
NA,Emmanuel Ogbah, DE,CLE,25,28,53,5.5,32,3,0,0,0,0,0,0,0,2016
NA,Jared Crick, DE,DEN,22,31,53,3.0,18,6,0,0,0,0,2,0,0,2016
NA,Rafael Bush, S,DET,19,34,53,1.0,9,3,2,39,39,1,0,0,0,2016
NA,Byron Maxwell, CB,MIA,10,43,53,0.0,0,15,2,29,27,0,4,0,0,2016
NA,Jason Pierre-Paul, DE,NYG,18,35,53,7.0,41,8,0,0,0,0,3,1,1,2016
NA,Darrelle Revis, CB,NYJ,10,43,53,0.0,0,5,1,51,51,0,0,0,0,2016
NA,Calais Campbell, DE,ARI,19,34,53,8.0,68,6,1,1,1,0,2,3,1,2016
NA,James Harrison, LB,PIT,14,39,53,5.0,39,1,1,0,0,0,2,0,0,2016
,
201,Ahmad Brooks, LB,SF,12,41,53,6.0,36,4,0,0,0,0,1,0,0,2016
NA,Jimmie Ward, CB,SF,10,43,53,1.0,7,12,1,8,8,0,2,1,0,2016
NA,Tre Boston, S,CAR,15,38,53,2.0,19,7,2,29,22,0,0,0,0,2016
NA,Tavon Young, CB,BAL,9,44,53,0.0,0,8,2,22,16,0,0,1,0,2016
NA,Whitney Mercilus, LB,HOU,17,36,53,7.5,57,1,0,0,0,0,1,4,0,2016
206,Kemal Ishmael, S,ATL,20,32,52,0.0,0,2,0,0,0,0,0,0,0,2016
NA,Brandon Marshall, LB,DEN,13,39,52,0.0,0,3,0,0,0,0,0,0,0,2016
NA,Nick Perry, LB,GB,17,35,52,11.0,77,4,1,0,0,0,0,0,0,2016
NA,Daimion Stafford, S,TEN,10,42,52,1.0,6,2,1,4,4,0,0,1,0,2016
NA,Antonio Morrison, LB,IND,19,33,52,0.0,0,0,0,0,0,0,0,0,0,2016
NA,
NA,Xavier Rhodes, CB,MIN,8,44,52,0.0,0,11,5,133,100,1,1,0,0,2016
NA,Shareece Wright, CB,BAL,8,44,52,0.0,0,6,0,0,0,0,0,1,0,2016
NA,Jadeveon Clowney, DE,HOU,12,40,52,6.0,45,2,0,0,0,0,1,0,0,2016
214,Derek Wolfe, DE,DEN,13,38,51,5.5,32,4,0,0,0,0,0,0,0,2016
NA,Reshad Jones, S,MIA,20,31,51,0.5,1,4,1,17,17,0,0,0,0,2016
NA,Eli Apple, CB,NYG,10,41,51,0.0,0,7,1,0,0,0,1,1,0,2016
NA,Patrick Peterson, CB,ARI,6,45,51,0.0,0,6,3,27,25,0,0,0,0,2016
NA,Markus Golden, LB,ARI,10,41,51,12.5,97,1,0,0,0,0,4,1,0,2016
NA,Brandon Williams, DT,BAL,17,34,51,1.0,3,1,0,0,0,0,0,0,0,2016
NA,John Simon, LB,HOU,19,32,51,3.5,19,2,0,0,0,0,1,0,0,2016
NA,221,Maurice Alexander, S,LAR,12,38,50,1.0,9,4,2,19,19,0,0,0,2016
0,
NA,Trae Waynes, CB,MIN,8,42,50,0.0,0,11,3,4,4,0,0,0,0,2016
NA,Malcom Brown, DT,NE,26,24,50,3.0,28,0,0,0,0,0,1,0,0,2016
NA,Kelvin Sheppard, LB,NYG,20,30,50,0.0,0,2,0,0,0,0,0,0,0,2016
NA,Jahleel Addae, S,LAC,7,43,50,0.0,0,4,1,90,90,1,0,0,0,2016
226,Carlos Dunlap, DE,CIN,19,30,49,8.0,45,15,0,0,0,0,3,0,0,2016
NA,J.J. Wilcox, S,DAL,12,37,49,0.0,0,6,1,8,8,0,1,0,0,2016
NA,Andre Branch, DE,MIA,23,26,49,5.5,35,1,0,0,0,0,2,0,0,2016
NA,Alan Branch, DE,NE,23,26,49,1.5,1,3,0,0,0,0,1,0,0,2016
NA,Dominique Rodgers-Cromartie, CB,NYG,8,41,49,1.0,9,21,6,28,28,0,1,0,0,2016
NA,
NA,Janoris Jenkins, CB,NYG,5,44,49,1.0,9,18,3,26,23,0,1,0,0,2016
NA,Chandler Jones, LB,ARI,11,38,49,11.0,86,3,0,0,0,0,4,2,0,2016
NA,Jeremy Lane, CB,SEA,13,36,49,0.0,0,3,0,0,0,0,0,0,0,2016
NA,William Gholston, DE,TB,12,37,49,3.0,24,0,0,0,0,0,1,1,0,2016
NA,Prince Amukamara, CB,JAX,3,46,49,0.0,0,6,0,0,0,0,0,0,0,2016
236,Grady Jarrett, DT,ATL,27,21,48,3.0,18,0,0,0,0,0,0,1,0,2016
NA,De'Vondre Campbell, LB,ATL,13,35,48,0.0,0,7,1,7,7,0,1,0,0,2016
NA,Jerry Hughes, DE,BUF,17,31,48,6.0,56,3,0,0,0,0,1,0,0,2016
NA,Stephon Gilmore, CB,BUF,6,42,48,0.0,0,12,5,135,49,0,0,0,0,2016
NA,Tracy Porter, DB,CHI,3,45,48,0.0,0,9,2,28,25,0,1,0,0,2016
,
241,Joe Haden, CB,CLE,11,37,48,0.0,0,11,3,9,9,0,0,0,0,2016
NA,Jamie Meder, DE,CLE,22,26,48,1.0,3,1,0,0,0,0,0,0,0,2016
NA,Ibraheim Campbell, S,CLE,14,34,48,0.0,0,0,0,0,0,0,0,0,0,2016
NA,Shane Ray, LB,DEN,15,33,48,8.0,44,0,0,0,0,0,1,2,1,2016
NA,Perry Riley Jr., LB,OAK,10,38,48,0.0,0,1,0,0,0,0,2,0,0,2016
NA,Cory James, LB,OAK,12,36,48,0.0,0,0,0,0,0,0,1,0,0,2016
NA,Everson Griffen, DE,MIN,12,36,48,8.0,71,1,0,0,0,0,2,3,1,2016
NA,Earl Thomas, S,SEA,24,24,48,0.0,0,10,2,5,5,0,0,1,1,2016
NA,Andre Hal, S,HOU,16,32,48,1.0,7,7,2,36,24,0,0,0,0,2016
250,Darqueze Dennard, CB,CIN,15,32,47,0.0,0,1,0,0,0,0,0,0,0,2016
NA,
NA,David Parry, DT,IND,13,34,47,3.0,7,0,0,0,0,0,0,0,0,2016
NA,Aaron Donald, DT,LAR,12,35,47,8.0,54,5,0,0,0,0,2,0,0,2016
NA,Buster Skrine, CB,NYJ,8,39,47,1.0,14,6,1,51,51,0,0,0,0,2016
NA,Vince Williams, LB,PIT,10,37,47,2.0,3,0,0,0,0,0,0,0,0,2016
NA,Frank Clark, DE,SEA,22,25,47,10.0,69,0,0,0,0,0,2,1,0,2016
NA,Chris Baker, DE,WSH,18,29,47,3.5,36,2,0,0,0,0,2,0,0,2016
NA,Trent Murphy, LB,WSH,18,29,47,9.0,55,1,0,0,0,0,3,1,0,2016
258,Dre Kirkpatrick, CB,CIN,11,35,46,0.0,0,10,3,21,21,0,0,0,0,2016
NA,Derrick Kindred, S,CLE,14,32,46,0.0,0,5,0,0,0,0,0,0,0,2016
NA,Orlando Scandrick, CB,DAL,7,39,46,2.0,2,8,1,0,0,0,3,0,0,2016
NA,
NA,Brian Orakpo, LB,TEN,8,38,46,10.5,78,4,0,0,0,0,1,0,0,2016
NA,Bobby McCain, CB,MIA,13,33,46,1.0,11,6,1,0,0,0,1,0,0,2016
NA,Andrew Adams, S,NYG,15,31,46,0.0,0,5,1,19,19,0,0,0,0,2016
264,Michael Johnson, DE,CIN,13,32,45,3.5,19,3,0,0,0,0,0,0,0,2016
NA,Marcus Peters, CB,KC,10,35,45,0.0,0,20,6,63,28,0,1,3,0,2016
NA,Trey Flowers, DE,NE,22,23,45,7.0,45,1,0,0,0,0,0,2,0,2016
NA,Elandon Roberts, LB,NE,20,25,45,0.0,0,0,0,0,0,0,1,0,0,2016
NA,Johnathan Joseph, CB,HOU,7,38,45,0.0,0,9,0,0,0,0,1,0,0,2016
269,Nick Kwiatkoski, LB,CHI,10,34,44,1.0,0,2,0,0,0,0,2,0,0,2016
NA,Cre'Von LeBlanc, CB,CHI,4,40,44,0.0,0,10,2,24,24,1,0,0,0,2016
NA,
NA,Darius Slay, CB,DET,1,43,44,1.0,7,13,2,24,13,0,1,0,0,2016
NA,Quandre Diggs, CB,DET,4,40,44,0.0,0,1,0,0,0,0,1,0,0,2016
NA,Jurrell Casey, DT,TEN,13,31,44,5.0,38,5,0,0,0,0,0,0,0,2016
NA,Phillip Gaines, CB,KC,2,42,44,0.0,0,7,1,0,0,0,2,0,0,2016
NA,Dannell Ellerbe, LB,NO,10,34,44,4.0,25,2,0,0,0,0,0,0,0,2016
276,Leger Douzable, DT,BUF,19,24,43,1.5,11,1,0,0,0,0,0,0,0,2016
NA,Ed Reynolds II, DB,CLE,13,30,43,1.0,10,1,0,0,0,0,0,0,0,2016
NA,Briean Boddy-Calhoun, S,CLE,4,39,43,1.0,10,11,3,94,67,1,0,0,0,2016
NA,Aqib Talib, CB,DEN,11,32,43,0.0,0,12,3,86,46,1,0,0,0,2016
NA,T.J. Green, S,IND,11,32,43,0.0,0,2,0,0,0,0,0,0,0,2016
,
281,William Hayes, DE,LAR,12,31,43,5.0,28,0,0,0,0,0,0,0,0,2016
NA,Jamie Collins Sr., LB,CLE/NE,12,31,43,1.0,8,3,2,31,18,0,1,0,0,2016
NA,Nick Fairley, DT,NO,14,29,43,6.5,44,0,0,0,0,0,0,0,0,2016
NA,Ken Crawley, CB,NO,3,40,43,0.0,0,8,0,0,0,0,1,1,0,2016
NA,Johnathan Hankins, DT,NYG,15,28,43,3.0,17,0,0,0,0,0,1,0,0,2016
NA,Leodis McKelvin, CB,PHI,11,32,43,0.0,0,16,2,29,29,1,0,0,0,2016
NA,Fletcher Cox, DT,PHI,16,27,43,6.5,41,2,0,0,0,0,1,1,0,2016
NA,Tony McDaniel, DT,SEA,23,20,43,0.0,0,3,0,0,0,0,0,1,0,2016
289,Perrish Cox, CB,TEN,5,37,42,0.0,0,11,3,3,3,0,0,0,0,2016
NA,Valentino Blake, DB,TEN,7,35,42,0.0,0,5,0,0,0,0,0,0,0,2016
NA,
NA,Erik Walden, LB,IND,11,31,42,11.0,64,0,0,0,0,0,3,0,0,2016
NA,Bacarri Rambo, S,MIA,17,25,42,0.0,0,3,1,17,17,0,0,0,0,2016
NA,Kendall Fuller, CB,WSH,10,32,42,0.0,0,2,0,0,0,0,0,0,0,2016
294,Quinten Rollins, CB,GB,2,39,41,0.0,0,8,1,0,0,0,0,0,0,2016
NA,Frank Zombo, LB,KC,11,30,41,1.0,5,2,0,0,0,0,1,0,0,2016
NA,Chad Greenway, LB,MIN,15,26,41,0.0,0,1,1,17,17,0,0,0,0,2016
NA,Anthony Harris, S,MIN,11,30,41,0.0,0,1,0,0,0,0,0,1,0,2016
NA,Shea McClellin, LB,NE,25,16,41,1.0,7,0,0,0,0,0,0,1,0,2016
NA,Jordan Jenkins, LB,NYJ,18,23,41,2.5,16,2,0,0,0,0,1,1,0,2016
NA,Jarvis Jones, LB,PIT,12,29,41,1.0,4,3,1,20,20,0,2,1,0,2016
NA,
NA,Joey Bosa, DE,LAC,12,29,41,10.5,72,0,0,0,0,0,1,0,0,2016
NA,Will Blackmon, S,WSH,16,25,41,0.5,2,3,1,79,79,0,1,0,0,2016
NA,Tashaun Gipson, S,JAX,7,34,41,0.0,0,2,1,30,30,0,0,0,0,2016
304,Terrell McClain, DT,DAL,19,21,40,2.5,16,0,0,0,0,0,2,0,0,2016
NA,Da'Norris Searcy, S,TEN,5,35,40,0.0,0,6,1,0,0,0,0,1,0,2016
NA,Sean Smith, CB,OAK,7,33,40,0.0,0,11,2,27,27,0,0,0,0,2016
NA,Troy Hill, CB,LAR,5,35,40,0.0,0,2,0,0,0,0,0,0,0,2016
NA,Xavien Howard, CB,MIA,11,29,40,0.0,0,6,0,0,0,0,1,0,0,2016
NA,Michael Griffin, S,MIN/CAR,13,27,40,0.0,0,0,0,0,0,0,0,0,0,2016
310,Vic Beasley Jr., LB,ATL,7,32,39,15.5,93,2,0,0,0,0,6,1,1,2016
NA,
NA,Marcell Dareus, DT,BUF,15,24,39,3.5,13,1,0,0,0,0,0,0,0,2016
NA,Jordan Poyer, S,CLE,10,29,39,0.0,0,2,0,0,0,0,0,0,0,2016
NA,Bradley Roby, CB,DEN,5,34,39,1.0,0,8,2,102,51,2,1,0,0,2016
NA,Damarious Randall, CB,GB,4,35,39,0.0,0,9,3,91,44,0,0,0,0,2016
NA,Shamar Stephen, DT,MIN,22,17,39,0.0,0,0,0,0,0,0,0,1,0,2016
NA,Justin Bethel, CB,ARI,2,37,39,0.0,0,6,1,66,66,1,2,1,0,2016
NA,Cliff Avril, DE,SEA,19,20,39,11.5,84,3,0,0,0,0,5,0,0,2016
NA,Ahtyba Rubin, DT,SEA,14,25,39,1.0,9,1,0,0,0,0,3,0,0,2016
NA,Kelcie McCray, S,SEA,16,23,39,0.0,0,1,0,0,0,0,0,0,0,2016
320,Willie Young, LB,CHI,17,21,38,7.5,43,2,0,0,0,0,1,0,0,2016
,
321,Josh Bynes, LB,DET,12,26,38,0.0,0,4,0,0,0,0,0,0,0,2016
NA,Rashad Johnson, S,TEN,13,25,38,0.0,0,1,0,0,0,0,1,0,0,2016
NA,Brice McCain, CB,TEN,7,31,38,0.0,0,10,2,33,33,0,0,0,0,2016
NA,Dee Ford, LB,KC,13,25,38,10.0,53,2,0,0,0,0,1,0,0,2016
NA,Terence Newman, CB,MIN,5,33,38,0.0,0,8,1,0,0,0,0,0,0,2016
NA,Adrian Phillips, S,LAC,13,25,38,0.0,0,3,1,22,22,0,0,0,0,2016
NA,Preston Smith, LB,WSH,16,22,38,4.5,32,3,1,22,22,0,0,0,0,2016
NA,Robert McClain, CB,LAC/CAR,17,21,38,0.5,4,1,0,0,0,0,0,0,0,2016
329,Domata Peko Sr., DT,CIN,20,17,37,0.0,0,3,0,0,0,0,0,1,0,2016
NA,Pat Sims, DT,CIN,22,15,37,1.5,7,0,0,0,0,0,0,0,0,2016
NA,
NA,Justin Durant, LB,DAL,13,24,37,1.0,2,3,0,0,0,0,0,0,0,2016
NA,Vontae Davis, CB,IND,3,34,37,0.0,0,10,1,0,0,0,0,0,0,2016
NA,D.J. Hayden, CB,OAK,5,32,37,0.0,0,6,0,0,0,0,1,0,0,2016
NA,Stephon Tuitt, DE,PIT,9,28,37,4.0,30,3,0,0,0,0,2,0,0,2016
NA,Eli Harold, LB,SF,14,23,37,3.0,5,0,0,0,0,0,1,1,0,2016
NA,Tyson Alualu, DE,JAX,8,29,37,2.5,14,0,0,0,0,0,1,0,0,2016
337,Tramon Williams, CB,CLE,8,28,36,0.0,0,5,1,0,0,0,0,0,0,2016
NA,Shaquil Barrett, LB,DEN,13,23,36,1.5,15,2,0,0,0,0,1,0,0,2016
NA,Kerry Hyder, DE,DET,13,23,36,8.0,44,1,0,0,0,0,0,1,0,2016
NA,Jason Jones, DE,MIA,14,22,36,3.5,12,2,0,0,0,0,0,1,0,2016
NA,
NA,Corey Liuget, DT,LAC,8,28,36,0.0,0,3,0,0,0,0,0,1,0,2016
NA,Quinton Dial, DT,SF,12,24,36,0.0,0,2,0,0,0,0,0,0,0,2016
NA,Clinton McDonald, DT,TB,11,25,36,3.5,15,0,0,0,0,0,0,0,0,2016
344,Robert Blanton, S,BUF,8,27,35,0.0,0,0,0,0,0,0,0,0,0,2016
NA,Nickell Robey-Coleman, CB,BUF,3,32,35,0.0,0,7,2,44,41,1,2,1,1,2016
NA,Ezekiel Ansah, DE,DET,14,21,35,2.0,19,0,0,0,0,0,0,0,0,2016
NA,Darryl Morris, DB,IND,7,28,35,0.0,0,6,1,0,0,0,0,0,0,2016
NA,Dominique Easley, DT,LAR,11,24,35,3.5,22,1,0,0,0,0,2,0,0,2016
NA,Chris Long, DE,NE,13,22,35,4.0,24,3,0,0,0,0,1,1,0,2016
NA,Tyrann Mathieu, S,ARI,2,33,35,1.0,11,4,1,9,5,0,1,0,0,2016
NA,
NA,Sio Moore, LB,IND/KC/ARI,10,25,35,0.0,0,1,0,0,0,0,2,0,0,2016
NA,NaVorro Bowman, LB,SF,11,24,35,1.0,8,2,1,0,0,0,1,0,0,2016
NA,Daryl Smith, LB,TB,7,28,35,0.0,0,1,1,-5,-5,0,0,1,0,2016
NA,Terrell Suggs, LB,BAL,7,28,35,8.0,62,4,0,0,0,0,3,0,0,2016
NA,Michael Pierce, DT,BAL,16,19,35,2.0,9,1,0,0,0,0,0,0,0,2016
356,Damien Wilson, LB,DAL,7,27,34,0.5,4,1,0,0,0,0,0,0,0,2016
NA,Tamba Hali, LB,KC,10,24,34,3.5,25,0,0,0,0,0,0,1,0,2016
NA,Connor Barwin, LB,PHI,14,20,34,5.0,52,2,0,0,0,0,1,0,0,2016
NA,Robert Golden, S,PIT,14,20,34,0.0,0,1,0,0,0,0,0,1,0,2016
NA,Michael Bennett, DE,SEA,10,24,34,5.0,40,0,0,0,0,0,0,0,0,2016
,
361,Jarran Reed, DT,SEA,21,13,34,1.5,4,3,0,0,0,0,0,0,0,2016
NA,Gerald McCoy, DT,TB,8,26,34,7.0,51,5,0,0,0,0,2,2,0,2016
NA,Su'a Cravens, S,WSH,10,24,34,1.0,4,5,1,2,2,0,0,0,0,2016
364,Leonard Floyd, LB,CHI,10,23,33,7.0,50,2,0,0,0,0,1,1,1,2016
NA,Mike Daniels, DT,GB,8,25,33,4.0,41,1,0,0,0,0,0,1,0,2016
NA,Derrick Morgan, LB,TEN,9,24,33,9.0,57,1,0,0,0,0,0,0,0,2016
NA,Darius Butler, S,IND,6,27,33,0.0,0,7,3,19,19,0,1,0,0,2016
NA,Nate Allen, S,OAK,9,24,33,0.0,0,3,2,5,4,0,0,0,0,2016
NA,Mike Hull, LB,MIA,15,18,33,0.0,0,1,1,8,8,0,0,0,0,2016
NA,Jabaal Sheard, LB,NE,13,20,33,5.0,34,4,0,0,0,0,0,0,0,2016
NA,
NA,Marcus Williams, CB,NYJ,4,29,33,1.0,9,6,2,14,14,0,1,0,0,2016
NA,Ziggy Hood, NT,WSH,16,17,33,1.0,8,3,0,0,0,0,1,0,0,2016
NA,Ryan Kerrigan, LB,WSH,8,25,33,11.0,84,2,0,0,0,0,2,0,0,2016
NA,Malik Jackson, DT,JAX,5,28,33,6.5,40,4,0,0,0,0,0,1,0,2016
NA,Jerraud Powers, CB,BAL,7,26,33,1.0,11,5,2,1,1,0,0,0,0,2016
376,Bryce Callahan, CB,CHI,1,31,32,0.0,0,5,0,0,0,0,0,0,0,2016
NA,Geno Atkins, DT,CIN,11,21,32,9.0,63,0,0,0,0,0,0,0,0,2016
NA,Cam Johnson, DL,CLE/ARI,12,20,32,3.0,27,1,0,0,0,0,2,0,0,2016
NA,Rob Ninkovich, LB,NE,15,17,32,4.0,24,2,0,0,0,0,1,0,0,2016
NA,Mychal Kendricks, LB,PHI,9,23,32,0.0,0,1,0,0,0,0,0,1,0,2016
NA,
NA,Jaylen Watkins, S,PHI,8,24,32,0.0,0,3,0,0,0,0,0,0,0,2016
NA,Josh Mauro, DT,ARI,8,24,32,0.0,0,1,0,0,0,0,0,0,0,2016
NA,Ricky Jean Francois, DT,WSH,15,17,32,1.5,10,1,0,0,0,0,0,0,0,2016
NA,Kony Ealy, DE,CAR,13,19,32,5.0,23,3,1,7,7,0,2,0,0,2016
NA,Abry Jones, DT,JAX,6,26,32,0.0,0,1,0,0,0,0,0,0,0,2016
NA,Dante Fowler Jr., DE,JAX,9,23,32,4.0,27,5,0,0,0,0,0,0,0,2016
NA,Jimmy Smith, CB,BAL,3,29,32,0.0,0,4,0,0,0,0,0,0,0,2016
NA,Corey Moore, S,HOU,7,25,32,0.0,0,3,0,0,0,0,0,0,0,2016
389,Desmond Trufant, CB,ATL,6,25,31,2.0,17,4,1,9,9,0,2,0,0,2016
NA,Jalen Collins, CB,ATL,3,28,31,0.0,0,10,2,37,37,0,0,0,0,2016
NA,
NA,Leon Hall, CB,NYG,10,21,31,2.0,21,2,1,29,29,0,1,0,0,2016
NA,Craig Mager, CB,LAC,11,20,31,0.0,0,4,1,8,8,0,0,1,0,2016
NA,Trevor Williams, CB,LAC,5,26,31,0.0,0,5,0,0,0,0,0,1,0,2016
NA,A.J. Klein, LB,CAR,14,17,31,1.0,0,1,0,0,0,0,2,0,0,2016
NA,Tim Jernigan, DT,BAL,15,16,31,5.0,36,3,1,0,0,0,0,1,0,2016
396,LaRoy Reynolds, LB,ATL,12,18,30,0.0,0,0,0,0,0,0,0,1,0,2016
NA,Corey White, CB,BUF,8,22,30,0.0,0,4,2,0,0,0,0,0,0,2016
NA,Justin Simmons, S,DEN,5,25,30,1.0,9,4,2,83,45,0,0,0,0,2016
NA,A'Shawn Robinson, DT,DET,8,22,30,2.0,5,7,0,0,0,0,0,0,0,2016
NA,Letroy Guion, DT,GB,10,20,30,0.0,0,1,0,0,0,0,0,0,0,2016
,
401,Arthur Jones, DT,IND,15,15,30,0.0,0,0,0,0,0,0,0,0,0,2016
NA,Sio Moore, LB,IND/KC/ARI,5,25,30,0.0,0,0,0,0,0,0,0,0,0,2016
NA,Jihad Ward, DE,OAK,14,16,30,0.0,0,0,0,0,0,0,0,1,0,2016
NA,Leonard Johnson, CB,CAR,8,22,30,1.0,7,1,0,0,0,0,0,0,0,2016
405,Sylvester Williams, NT,DEN,9,20,29,1.0,7,1,0,0,0,0,0,0,0,2016
NA,Denico Autry, DE,OAK,8,21,29,2.5,9,2,0,0,0,0,0,2,0,2016
NA,Cameron Wake, DE,MIA,7,22,29,11.5,91,2,1,12,12,0,5,0,0,2016
NA,Jelani Jenkins, LB,MIA,14,15,29,0.0,0,1,0,0,0,0,0,0,0,2016
